Connect to JDData status: True
report first level market breadth
HS300 index
{'code': '002463.XSHE', 'display_name': '沪电股份', 'name': 'HDGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.95%
ema20 bias: -7.55%
ema5 > ema20: True
ema5 angle
0    -8.324041
1   -11.907782
2     2.257219
3    12.931560
4     7.392280
ema20 angle
0   -4.810872
1   -6.193996
2   -2.677442
3    0.904317
4    0.436280
NATR
108    3.824119
109    3.789163
110    3.876687
111    3.874618
112    3.878999
113    3.756994
114    3.787451
115    3.695812
116    3.552517
117    3.468558
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736786  002463.XSHE   25.1595          1.1533    6.0713    4.3749  -148.5619     172438.1719    329.8742      170574.1094                326.3083  2020-09-29       27.3532


-----Stock trend report: 世纪华通-----
{'code': '002602.XSHE', 'display_name': '世纪华通', 'name': 'SJHT', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -3.57%
ema20 bias: -5.78%
ema5 > ema20: True
ema5 angle
0   -6.659616
1   -8.409627
2   -1.826699
3    3.551868
4    0.652053
ema20 angle
0   -4.251468
1   -4.986923
2   -3.427965
3   -1.740481
4   -2.065415
NATR
108    3.560226
109    3.391586
110    3.457914
111    3.422523
112    3.569281
113    3.435724
114    3.478277
115    3.376481
116    3.285945
117    3.180244
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738190  002602.XSHE   26.7606          0.6922    2.4713    4.6713  -203.3195     745255.6875    725.1338      417570.1562                406.2958  2020-09-29       31.7293


-----Stock trend report: 深南电路-----
{'code': '002916.XSHE', 'display_name': '深南电路', 'name': 'SNDL', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.24%
ema20 bias: -9.39%
ema5 > ema20: True
ema5 angle
0   -27.809496
1   -29.320050
2    48.211859
3    68.858023
4    60.727015
ema20 angle
0   -34.103816
1   -33.927048
2   -10.311029
3    19.855155
4    18.976113
NATR
108    4.244324
109    4.154226
110    4.208501
111    4.070009
112    4.026700
113    3.915194
114    3.810317
115    3.698796
116    3.596411
117    3.435709
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737178  002916.XSHE   38.5754          2.2672   10.6677    4.9214    87.4131      48941.3867    573.2504       15325.5029                179.5076  2020-09-29       46.5008


-----Stock trend report: 乐普医疗-----
{'code': '300003.XSHE', 'display_name': '乐普医疗', 'name': 'LPYL', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.26%
ema20 bias: -5.88%
ema5 > ema20: True
ema5 angle
0     7.974345
1     8.720593
2    10.698565
3    28.040487
4    23.512764
ema20 angle
0   -6.718939
1   -5.111247
2   -3.214642
3    3.740345
4    4.688062
NATR
108    3.924804
109    3.820636
110    3.861070
111    3.730391
112    3.608105
113    3.492072
114    3.363053
115    3.231403
116    3.152316
117    3.078686
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735756  300003.XSHE   35.3789          1.0642    7.2698    7.4587   101.6124     180458.1094     605.076      153804.8438                515.7076  2020-09-29       35.0706


-----Stock trend report: 温氏股份-----
{'code': '300498.XSHE', 'display_name': '温氏股份', 'name': 'WSGF', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -3.39%
ema20 bias: -5.64%
ema5 > ema20: True
ema5 angle
0    -6.385173
1   -11.563331
2    -5.506442
3    10.521713
4    10.600496
ema20 angle
0   -8.475208
1   -9.757162
2   -8.202931
3   -3.376367
4   -2.020733
NATR
108    2.900364
109    2.783442
110    2.791905
111    2.762582
112    2.819646
113    2.767226
114    2.810939
115    2.721388
116    2.728117
117    2.707529
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737145  300498.XSHE    7.5891          0.3849     2.857    1.6145    -114.66      637346.375   1270.2313      483697.9062                964.0099  2020-09-29        9.0944


-----Stock trend report: 生益科技-----
{'code': '600183.XSHG', 'display_name': '生益科技', 'name': 'SYKJ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 1.52%
ema20 bias: -5.80%
ema5 > ema20: True
ema5 angle
0    -1.968333
1    -3.219201
2    19.417679
3    25.873428
4    14.931462
ema20 angle
0   -3.220202
1   -3.458056
2    3.248365
3    6.999664
4    5.420849
NATR
108    3.811658
109    3.741822
110    3.663437
111    3.746968
112    3.732765
113    3.578854
114    3.459991
115    3.464769
116    3.373553
117    3.259246
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735886  600183.XSHG   32.5096          0.6291    5.9136     3.782  -750.8656     228450.8281    535.0318      228450.8281                535.0318  2020-09-29       36.9301


-----Stock trend report: 烽火通信-----
{'code': '600498.XSHG', 'display_name': '烽火通信', 'name': 'FHTX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.26%
ema20 bias: -6.53%
ema5 > ema20: True
ema5 angle
0    -1.641960
1    -2.811550
2    10.051802
3    16.778362
4    12.280047
ema20 angle
0   -4.762512
1   -4.798744
2   -0.914085
3    2.173058
4    2.238740
NATR
108    2.557215
109    2.478819
110    2.534050
111    2.513763
112    2.425917
113    2.410769
114    2.343251
115    2.310031
116    2.266702
117    2.200623
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737452  600498.XSHG   45.9919          0.4977    2.6779    1.2619    15.3383     117014.6641      279.08      111375.4922                265.6306  2020-09-29       28.5131


-----Stock trend report: 红塔证券-----
{'code': '601236.XSHG', 'display_name': '红塔证券', 'name': 'HTZQ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.56%
ema20 bias: -5.15%
ema5 > ema20: True
ema5 angle
0     0.871649
1    -4.186029
2     3.121795
3    12.754489
4     4.815209
ema20 angle
0   -2.568068
1   -3.684144
2   -1.645836
3    1.620404
4    0.375120
NATR
108    3.931847
109    3.858554
110    3.788580
111    3.638417
112    3.458030
113    3.288081
114    3.274597
115    3.128268
116    3.071821
117    3.040622
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737096  601236.XSHG   50.8161          0.5166    4.8842    17.874  -693.7455     363340.5312    673.6334      147492.0156                273.4502  2020-09-29       80.4299


-----Stock trend report: 永辉超市-----
{'code': '601933.XSHG', 'display_name': '永辉超市', 'name': 'YHCS', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -2.17%
ema20 bias: -5.54%
ema5 > ema20: True
ema5 angle
0   -3.034148
1   -2.976904
2   -1.222263
3    4.712955
4    2.955466
ema20 angle
0   -2.693900
1   -2.709949
2   -2.234287
3   -0.440063
4   -0.452718
NATR
108    2.538925
109    2.476538
110    2.566031
111    2.480455
112    2.549467
113    2.539588
114    2.510084
115    2.473239
116    2.477565
117    2.364769
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735124  601933.XSHG   36.6164          0.4973    3.6116    0.7959    16.4735     951628.5625    749.8833       946825.125                746.0982  2020-09-29       47.9549


-----Stock trend report: 汇顶科技-----
{'code': '603160.XSHG', 'display_name': '汇顶科技', 'name': 'HDKJ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.20%
ema20 bias: -9.56%
ema5 > ema20: True
ema5 angle
0   -34.057857
1   -58.323829
2    44.891711
3    71.870199
4    69.556939
ema20 angle
0   -37.297380
1   -45.664329
2   -18.400180
3    20.900758
4    27.935666
NATR
108    3.706988
109    3.554112
110    3.474582
111    3.328588
112    3.386200
113    3.250842
114    3.312607
115    3.290345
116    3.255059
117    3.171472
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737556  603160.XSHG   38.7141          0.4413   10.7181   11.0608     52.233      45692.2461    734.7313       45253.7031                727.6795  2020-09-29       31.7056


-----Stock trend report: 兆易创新-----
{'code': '603986.XSHG', 'display_name': '兆易创新', 'name': 'ZYCX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.53%
ema20 bias: -7.17%
ema5 > ema20: True
ema5 angle
0   -50.246317
1   -49.755393
2    55.389376
3    74.123369
4    61.485530
ema20 angle
0   -45.101744
1   -45.470275
2   -15.679036
3    25.389465
4    15.939321
NATR
108    4.347431
109    4.145531
110    4.028370
111    3.980925
112    3.997429
113    3.841027
114    3.691247
115    3.572975
116    3.478043
117    3.404485
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738493  603986.XSHG  104.9901          1.0555    8.0891   22.4594      35.61       47157.082    821.7121       41789.0312                728.1739  2020-09-29      135.3901


EMA5 Cross EMA20 -----------------------------------------------
-----Stock trend report: 格力电器-----
{'code': '000651.XSHE', 'display_name': '格力电器', 'name': 'GLDQ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.39%
ema20 bias: -1.07%
ema5 > ema20: True
ema5 angle
0   -21.072663
1   -10.030734
2    20.072912
3    30.975281
4    23.276525
ema20 angle
0   -9.966350
1   -7.751968
2    0.855395
3    6.583557
4    6.446668
NATR
108    1.917510
109    1.862578
110    1.949846
111    1.893176
112    1.989434
113    1.925364
114    1.832052
115    1.904017
116    1.881282
117    1.813081
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736770  000651.XSHE   18.4414          0.4916    2.8095    1.8475   -21.8459     601573.0625   3191.9468         597013.0                3167.751  2020-09-29       12.9246


-----Stock trend report: 科大讯飞-----
{'code': '002230.XSHE', 'display_name': '科大讯飞', 'name': 'KDXF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.59%
ema20 bias: -1.34%
ema5 > ema20: True
ema5 angle
0    -1.229829
1    -5.008893
2    20.047139
3    23.425524
4    25.275647
ema20 angle
0   -5.404305
1   -6.081697
2    1.406515
3    4.374631
4    6.932874
NATR
108    2.740140
109    2.628676
110    2.616728
111    2.520074
112    2.529701
113    2.466082
114    2.442196
115    2.482159
116    2.412879
117    2.419293
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736306  002230.XSHE   85.3739          0.5687    6.4679     7.432    68.7018     219787.2969    758.0464      202449.0156                698.2467  2020-09-29       92.5377


-----Stock trend report: 洋河股份-----
{'code': '002304.XSHE', 'display_name': '洋河股份', 'name': 'YHGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 3.17%
ema20 bias: 2.89%
ema5 > ema20: True
ema5 angle
0   -35.590038
1   -29.702352
2     0.173951
3    76.623771
4    81.816155
ema20 angle
0   -32.921147
1   -31.485684
2   -23.970147
3    38.613925
4    62.344596
NATR
108    3.795600
109    3.782048
110    3.901040
111    3.749171
112    3.597393
113    3.507776
114    3.422244
115    3.319839
116    3.451705
117    3.596945
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736638  002304.XSHE   26.2123          0.2598    5.1379    9.1835    72.2713     150698.7969    1887.804      124893.9609               1564.5466  2020-09-29       25.5702


-----Stock trend report: 康弘药业-----
{'code': '002773.XSHE', 'display_name': '康弘药业', 'name': 'KHYY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.10%
ema20 bias: 1.37%
ema5 > ema20: False
ema5 angle
0    -1.261297
1     5.634274
2    20.090959
3    25.509485
4    15.896210
ema20 angle
0   -6.804154
1   -4.321741
2    0.993377
3    4.707945
4    3.718280
NATR
108    4.156802
109    3.969417
110    4.115541
111    4.024492
112    4.080896
113    3.957388
114    3.858865
115    3.689039
116    3.509455
117    3.381007
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738630  002773.XSHE   55.5968          0.4408    8.4076   12.6473  -148.5627      87559.7656    396.1204       61995.5898                280.4681  2020-09-29       55.1554


-----Stock trend report: 包钢股份-----
{'code': '600010.XSHG', 'display_name': '包钢股份', 'name': 'BGGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.01%
ema20 bias: 0.33%
ema5 > ema20: False
ema5 angle
0   -0.112655
1   -0.075103
2    0.140916
3    0.475904
4    0.317274
ema20 angle
0   -0.113093
1   -0.102322
2   -0.038010
3    0.074744
4    0.067626
NATR
108    2.811551
109    2.694808
110    2.648305
111    2.583364
112    2.523062
113    2.467067
114    2.415071
115    2.346386
116    2.323457
117    2.278561
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58734954  600010.XSHG -181.1278          0.2806    0.9951    0.8588  -103.4948       4558503.5    524.2279       3167721.25                364.2879  2020-09-29       78.4854


-----Stock trend report: 恒力石化-----
{'code': '600346.XSHG', 'display_name': '恒力石化', 'name': 'HLSH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 1.87%
ema20 bias: 5.42%
ema5 > ema20: False
ema5 angle
0     0.082906
1    -7.540314
2     4.863432
3    19.292980
4    27.775962
ema20 angle
0   -1.952209
1   -3.943421
2   -0.735963
3    4.128851
4    8.481528
NATR
108    3.970881
109    4.175579
110    4.249683
111    4.191005
112    4.161000
113    3.960878
114    3.976590
115    3.816530
116    3.770585
117    3.778418
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738460  600346.XSHG   11.5841          0.3569    3.4082    1.0608    28.0776        703910.0   1334.6133      463193.5625                 878.215  2020-09-29       13.3126


-----Stock trend report: 浙江龙盛-----
{'code': '600352.XSHG', 'display_name': '浙江龙盛', 'name': 'ZJLS', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.62%
ema20 bias: -0.32%
ema5 > ema20: True
ema5 angle
0     0.084044
1     0.437992
2     5.053492
3     9.217945
4    11.393859
ema20 angle
0   -1.947290
1   -1.652919
2   -0.131731
3    1.572006
4    2.947928
NATR
108    2.857832
109    2.801230
110    2.814296
111    2.692123
112    2.631267
113    2.553306
114    2.488325
115    2.449486
116    2.406418
117    2.354523
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735484  600352.XSHG    9.2735           0.501    1.6614    2.2862    11.9685     325333.1875    441.4771      325333.1875                441.4771  2020-09-29        8.7892


-----Stock trend report: 海澜之家-----
{'code': '600398.XSHG', 'display_name': '海澜之家', 'name': 'HLZJ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 2.29%
ema20 bias: 1.72%
ema5 > ema20: True
ema5 angle
0     0.847800
1    -2.298307
2     6.083428
3     6.148063
4    13.593824
ema20 angle
0   -1.010855
1   -1.732659
2    0.614546
3    1.156122
4    3.823403
NATR
108    3.469349
109    3.433359
110    3.580955
111    3.524949
112    3.388592
113    3.290221
114    3.438328
115    3.452598
116    3.492788
117    3.675252
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737128  600398.XSHG   13.5582          0.1506    2.2089    1.4242    29.8315     431958.9062    275.5898      431958.9062                275.5898  2020-09-29         8.584


-----Stock trend report: 国电南瑞-----
{'code': '600406.XSHG', 'display_name': '国电南瑞', 'name': 'GDNR', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.06%
ema20 bias: -1.87%
ema5 > ema20: True
ema5 angle
0    -2.969786
1    -0.071777
2     7.171903
3    19.318291
4    12.062798
ema20 angle
0   -4.573383
1   -3.596230
2   -1.184286
3    3.290111
4    2.650747
NATR
108    3.078367
109    2.957280
110    3.095072
111    2.969572
112    2.848311
113    2.835648
114    2.732035
115    2.652397
116    2.642076
117    2.576954
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735624  600406.XSHG     20.07          0.4279    2.9622    2.6954    62.8793     462194.0938    906.8248       293489.875                575.8272  2020-09-29       20.8798


-----Stock trend report: 中天科技-----
{'code': '600522.XSHG', 'display_name': '中天科技', 'name': 'ZTKJ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 0.50%
ema20 bias: -2.66%
ema5 > ema20: True
ema5 angle
0    0.483446
1    0.513277
2    7.555540
3    8.815900
4    6.280783
ema20 angle
0   -1.764383
1   -1.541911
2    0.678125
3    1.704413
4    1.651221
NATR
108    3.047857
109    2.938551
110    2.927879
111    2.959700
112    2.987482
113    2.934507
114    2.838167
115    2.832622
116    2.763559
117    2.684016
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738708  600522.XSHG   16.3485          0.7855    1.4992    0.7813    49.9599     306613.5938    321.0244      306613.5938                321.0244  2020-09-29       16.3013


-----Stock trend report: 恒生电子-----
{'code': '600570.XSHG', 'display_name': '恒生电子', 'name': 'HSDZ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 1.06%
ema20 bias: 0.16%
ema5 > ema20: True
ema5 angle
0    11.694807
1    10.831510
2    31.280859
3    55.864576
4    56.945837
ema20 angle
0   -10.323969
1    -8.507010
2     0.103808
3    17.084956
4    23.565668
NATR
108    3.924598
109    3.820163
110    3.823920
111    3.664741
112    3.619832
113    3.516568
114    3.372383
115    3.305638
116    3.207241
117    3.106702
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738865  600570.XSHG   95.0507          0.6716   23.1121   25.9039   301.6562     104409.0781   1027.6985      104409.0781               1027.6985  2020-09-29       72.5853


-----Stock trend report: 通化东宝-----
{'code': '600867.XSHG', 'display_name': '通化东宝', 'name': 'THDB', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.23%
ema20 bias: -1.04%
ema5 > ema20: True
ema5 angle
0    -5.155965
1    -0.772775
2    10.444688
3     8.879375
4     7.077133
ema20 angle
0   -3.400620
1   -2.315167
2    1.068963
3    1.512591
4    1.695761
NATR
108    3.580152
109    3.522302
110    3.550706
111    3.421505
112    3.512218
113    3.388493
114    3.439482
115    3.385420
116    3.276559
117    3.169171
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736921  600867.XSHG   33.3948          0.4404    5.4027    9.7249   218.2614     203398.8594    273.9783      203398.8594                273.9783  2020-09-29       33.7742


-----Stock trend report: 工业富联-----
{'code': '601138.XSHG', 'display_name': '工业富联', 'name': 'GYFL', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 0.06%
ema20 bias: -2.43%
ema5 > ema20: True
ema5 angle
0    3.917090
1    3.185141
2    7.055361
3    7.923349
4    3.592579
ema20 angle
0   -1.232464
1   -0.951470
2    0.557799
3    1.432037
4    0.804764
NATR
108    2.556658
109    2.498619
110    2.574136
111    2.531324
112    2.443998
113    2.438536
114    2.380244
115    2.328611
116    2.232863
117    2.209833
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737746  601138.XSHG   14.8309          1.8275    2.9577    0.6496    25.2129      1987210.25    2694.657      187011.3594                253.5874  2020-09-29       14.4826


-----Stock trend report: 长沙银行-----
{'code': '601577.XSHG', 'display_name': '长沙银行', 'name': 'CSYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.30%
ema20 bias: 1.81%
ema5 > ema20: False
ema5 angle
0   -0.251239
1   -1.313177
2    1.415933
3    4.563199
4    2.474086
ema20 angle
0   -0.573514
1   -0.846253
2   -0.110906
3    0.936352
4    0.683516
NATR
108    2.631590
109    2.546773
110    2.558457
111    2.456511
112    2.375302
113    2.319435
114    2.306086
115    2.240459
116    2.264013
117    2.179872
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736234  601577.XSHG    5.7534          0.7895     0.861    1.7178    26.5477      342155.375     303.834       99533.2734                 88.3855  2020-09-29        5.9807


-----Stock trend report: 上海医药-----
{'code': '601607.XSHG', 'display_name': '上海医药', 'name': 'SHYY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.22%
ema20 bias: 0.59%
ema5 > ema20: False
ema5 angle
0    -0.877064
1    -4.205908
2     5.387456
3    12.746039
4    10.986514
ema20 angle
0   -2.476910
1   -3.275616
2   -0.620468
3    2.111443
4    2.618768
NATR
108    3.206222
109    3.177123
110    3.195811
111    3.172215
112    3.137892
113    3.049872
114    3.062499
115    2.960434
116    2.853752
117    2.780923
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737663  601607.XSHG   13.7494          0.4734    1.3575    0.3216     7.6971     284208.9375    582.6283         192293.5                394.2017  2020-09-29       14.2766


-----Stock trend report: 中信银行-----
{'code': '601998.XSHG', 'display_name': '中信银行', 'name': 'ZXYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.00%
ema20 bias: -0.34%
ema5 > ema20: True
ema5 angle
0   -0.557352
1   -0.180594
2    0.261573
3    2.083319
4    1.007417
ema20 angle
0   -0.449191
1   -0.351847
2   -0.209206
3    0.356385
4    0.213313
NATR
108    1.456410
109    1.411055
110    1.436393
111    1.410099
112    1.358080
113    1.322768
114    1.310718
115    1.282736
116    1.333865
117    1.326617
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738795  601998.XSHG    5.4505          0.0238    0.5447    1.2555     7.3798       4893483.5   2466.3157       3190520.25               1608.0221  2020-09-29        5.1366


-----Stock trend report: 今世缘-----
{'code': '603369.XSHG', 'display_name': '今世缘', 'name': 'JSY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.28%
ema20 bias: 2.14%
ema5 > ema20: False
ema5 angle
0     7.415478
1     4.199961
2     7.535879
3    48.278357
4    45.219193
ema20 angle
0   -11.147273
1   -10.320037
2    -8.022456
3     9.521020
4    12.736651
NATR
108    4.884905
109    4.825348
110    4.916302
111    4.708665
112    4.646689
113    4.451528
114    4.365624
115    4.342916
116    4.234539
117    4.463279
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737618  603369.XSHG    39.689          0.5609    7.2328   11.7898  -161.1228        125450.0    557.7507         125450.0                557.7507  2020-09-29       38.2519


Near EMA20 -----------------------------------------------
-----Stock trend report: 徐工机械-----
{'code': '000425.XSHE', 'display_name': '徐工机械', 'name': 'XGJX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -1.35%
ema20 bias: -2.83%
ema5 > ema20: True
ema5 angle
0   -2.875950
1   -3.823082
2    2.411686
3    3.894558
4    2.407974
ema20 angle
0   -1.891941
1   -2.256883
2   -0.624225
3    0.090010
4    0.026871
NATR
108    2.922692
109    3.129710
110    3.403176
111    3.423080
112    3.457260
113    3.280484
114    3.306970
115    3.277574
116    3.162553
117    3.050208
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738078  000425.XSHE   13.0215          0.6193    1.4706    0.7016    18.4954     783366.8125    442.6023        699503.75                395.2196  2020-09-29       12.2246


-----Stock trend report: 顺鑫农业-----
{'code': '000860.XSHE', 'display_name': '顺鑫农业', 'name': 'SXNY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -2.53%
ema20 bias: -0.58%
ema5 > ema20: False
ema5 angle
0   -19.684887
1   -11.960509
2   -14.639880
3    32.450178
4    41.793439
ema20 angle
0   -24.280816
1   -21.827683
2   -21.636829
3    -7.264066
4     1.086165
NATR
108    4.548743
109    4.389176
110    4.453927
111    4.399109
112    4.252163
113    4.059817
114    3.902545
115    3.841498
116    3.855950
117    3.799750
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
